Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Panama,PAN,"Population, total",SP.POP.TOTL,1126989,1160832,1196289,1233267,1271461,1310556,1350462,1391072,1432255,1473965,1516188,1559072,1602646,1646580,1690676,1734876,1779037,1823146,1867313,1911814,1956987,2003092,2050247,2098499,2147577,2197065,2246960,2297231,2347821,2398535,2449968,2502044,2554382,2607499,2661385,2716067,2771606,2827992,2885177,2943120,3001731,3061024,3120990,3181608,3243311,3305868,3368573,3431614,3495276,3559343,3623617,3688674,3754862,3821556,3888793,3957099,4026336,4096063,4165255,4232532,4294396,4351267,4408581,4468087
Papua New Guinea,PNG,GDP per capita (current US$),NY.GDP.PCAP.CD,116.079963538362,120.27086837817,125.414773624721,129.609803089996,140.346964111083,154.882306938584,172.130215215004,190.183089671616,204.257462725364,226.77151475951,259.362359546686,281.546328368862,328.939336610748,486.156214049983,536.864117709908,485.461462026303,529.38708879082,562.367139074776,653.737047993537,754.054703590354,819.962089367774,788.303345298981,732.156536050376,775.605953924949,756.464392781832,702.910410899982,751.648805219022,873.20896761426,993.620829993457,942.180404221139,833.053663277474,948.985142297395,1058.34113596819,1159.13976042936,1236.11058389273,1004.24969904848,1077.18850442602,995.197259515472,737.413721028004,653.408134121648,639.279199918609,540.673889592354,509.030491857518,580.59816717438,624.03532132549,748.735073405033,1245.47417602948,1379.12699349288,1635.03956584558,1578.96862832112,1879.24055902232,2303.8266113635,2653.09278970276,2578.49864720758,2742.25004998231,2502.07344498028,2332.67588834678,2495.14077312932,2584.32780208122,2593.77555393227,2446.08468660615,2624.60410978363,3115.92292253449,2994.4533269188
Papua New Guinea,PNG,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,5.24715995788574,..,..,..,..,7.38970994949341,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.66600000858307,0.846000015735626,1.96493005752563,1.8748300075531,0.736999988555908,1.49800002574921,1.34599995613098,..,..
Papua New Guinea,PNG,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.031580001115799,..,..,..,..,..,..,..
Papua New Guinea,PNG,"Population, total",SP.POP.TOTL,1985666,2035672,2082562,2129222,2175409,2222178,2271490,2322647,2375356,2430922,2489059,2549315,2610700,2672144,2733313,2794462,2855837,2917572,2979606,3041902,3104788,3169073,3235264,3303677,3374465,3447579,3522916,3600343,3679651,3764112,3864972,3990995,4136644,4291588,4451694,4616439,4785895,4960439,5138829,5321388,5508297,5698489,5892596,6090980,6293166,6498818,6708217,6921066,7137988,7358890,7583269,7806637,8026545,8245627,8464153,8682174,8899169,9114796,9329227,9542486,9749640,9949437,10142619,10329931
Paraguay,PRY,GDP per capita (current US$),NY.GDP.PCAP.CD,152.459334334093,165.90376361458,181.312337485932,188.244897692331,195.303900035013,206.978830530206,212.157757735878,219.075346405283,224.881062211479,236.205874172825,246.850846966175,269.736842486731,304.99196613284,385.392986122325,503.562728354106,556.761586303367,610.560506004521,733.465406743982,875.353372814367,1139.14805979759,1444.69452247655,1778.05382071562,1666.65080758485,1696.91306555737,1309.65801343961,928.426274250838,1024.19314894826,1062.04643527164,1106.97184745994,1204.09653762574,1431.83920038626,1675.7136434161,1673.44837156734,1652.8043214394,1750.93547791783,1968.35248659417,2077.4848286906,2068.20837812986,1880.89316502001,1758.26019288757,1728.34074341006,1630.1908460827,1361.24928059287,1436.76490433294,1776.93225816866,1960.51476554933,2426.41709770871,3194.26298162817,4360.4291089526,3920.18607071017,4725.72634101583,5776.2818479967,5617.10491786787,6410.81470278733,6629.41699277341,5861.40189546648,5759.04219789251,6136.0583014952,6242.96145417898,5807.83879407975,5353.34806456279,5959.44179393627,6187.0660296399,6260.45519099666
Paraguay,PRY,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,2.10519003868103,2.26543998718262,..,..,..,..,..,..,..,..,..,..,..,..,..,1.39584994316101,..,..,..,..,1.04070997238159,..,..,..,..,..,..,..,4.19833993911743,4.23087978363037,4.2302098274231,3.83357000350952,3.40773010253906,3.3827600479126,2.86989998817444,..,..,2.73951005935669,..,..,2.7707200050354,3.69282007217407,3.668790102005,2.67871189117432,2.59655904769897,3.33377814292908,3.4349799156189,3.09062075614929,3.29619598388672,3.48983025550842,3.93615007400513,3.41070008277893,3.39619994163513,3.40649008750916
Paraguay,PRY,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.066990002989769,0.0749299973249435,0.0613499991595745,0.0606600008904934,0.0609100013971329,..,..,0.0411299988627434,..,..,0.0421600006520748,0.0651699975132942,0.0716300010681152,0.0790100023150444,0.0967399999499321,0.11676000058651,0.148880004882812,0.146840006113052,0.137510001659393,0.156969994306564,0.143979996442795,..,..
Paraguay,PRY,"Population, total",SP.POP.TOTL,1894829,1941208,1989376,2039390,2090840,2143153,2195955,2248882,2301887,2355122,2408787,2463777,2521508,2583160,2648082,2714664,2782624,2852430,2924370,2999415,3078912,3163299,3251678,3343276,3437892,3535498,3636027,3739050,3844437,3951288,4059195,4167996,4277051,4386202,4495301,4603917,4711655,4818289,4923449,5026031,5123819,5211541,5286512,5353254,5416324,5476878,5534675,5590145,5645148,5702574,5768613,5843939,5923322,6005652,6090721,6177950,6266615,6355404,6443328,6530026,6618695,6703799,6780744,6861524
Peru,PER,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,827.410231000004,750.231715848584,1054.63620297362,761.871946535725,1077.64275160349,1767.34708115053,730.20976255024,1040.47516364189,1194.54831527969,1520.67736235824,1560.54650443571,1481.34098915924,1871.3921088991,2180.56663897168,2218.32174731966,2292.39651714831,2149.70106301576,1911.73501688306,1941.318259717,1925.97942030475,2003.97108061855,2126.13782387391,2393.66589710452,2702.23770075461,3123.32015935927,3572.36358879114,4184.88598248749,4164.97048299155,5047.2046433225,5826.83230656078,6475.72044267849,6697.18774707052,6614.83081997934,6180.11926810233,6163.86042474328,6676.30879274916,6912.10398761205,6956.49574886694,6047.47546434312,6713.66205386496,7239.11131130898,7789.87097514036
Peru,PER,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,3.39172005653381,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.11879992485046,..,3.27817988395691,3.44133996963501,3.22802996635437,3.03712010383606,2.82056999206543,2.93779993057251,2.95787000656128,2.83903002738953,2.65281009674072,2.62940001487732,2.8677499294281,3.13994002342224,2.86730003356934,2.6635000705719,2.92276000976562,3.29729008674622,3.69599008560181,3.96933007240295,3.81316995620728,3.93130993843079,3.71392011642456,3.822429895401,4.25937986373901,3.92721009254456,3.83315992355347,4.23516988754272
Peru,PER,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.0835999995470047,0.100720003247261,0.0984899997711182,0.112659998238087,0.110959999263287,0.106140002608299,0.108130000531673,0.155780002474785,..,..,..,..,..,..,0.0828199982643127,0.0553000010550022,0.0817399993538857,0.108050003647804,0.117020003497601,0.120080001652241,0.120849996805191,0.126829996705055,0.156959995627403,0.171829998493195,0.139149993658066,0.164350003004074,..
Peru,PER,"Population, total",SP.POP.TOTL,10172207,10478096,10792094,11112665,11442301,11781581,12127990,12481626,12843249,13213739,13562371,13911968,14292437,14674785,15057175,15441497,15826813,16224613,16638480,17059185,17492406,17932344,18374372,18826906,19285646,19746610,20208437,20671360,21143799,21624311,22109099,22583006,23047248,23513882,23983258,24449055,24907304,25365386,25818226,26252239,26654439,27014909,27334503,27623341,27893911,28147267,28381078,28600387,28806185,29009326,29229572,29477721,29749589,30038809,30353951,30711863,31132779,31605486,32203944,32824861,33304756,33715471,34049588,34352719
Philippines,PHL,GDP per capita (current US$),NY.GDP.PCAP.CD,263.837123795199,278.477267084323,164.135576713545,177.331351860823,186.540925127035,198.666145086048,213.293915575289,223.153532833099,242.868359176618,262.405242856398,201.923258706176,217.977486755357,230.07473144042,282.442796705717,377.108349574426,398.053222778291,445.804164552113,499.100731737962,561.381776018721,662.046543184703,761.01665428278,815.21608421706,828.567646214306,723.083256716885,667.667252319548,637.835973445519,605.726348647509,658.2142903174,734.430279626645,806.850449398255,820.487180286668,821.452244358119,936.148563967963,938.762280836084,1081.43430701202,1222.29251544527,1334.10565630149,1294.11197218521,1000.00668971786,1123.16357149152,1073.26443619332,991.147982051369,1037.17478776606,1049.38649463156,1122.85552182107,1245.2865836997,1452.22140548112,1741.60351144895,1990.35612886581,1893.28164063577,2201.77682813479,2431.19996066282,2671.77752181561,2847.56794274704,2935.92859830401,2974.29691673713,3038.15203684461,3077.43441889625,3194.67270132209,3413.84904430419,3224.42281121767,3460.53938172807,3499.10727950801,3725.55120488081
Philippines,PHL,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.51271998882294,..,1.82588005065918,1.483029961586,..,..,1.51701998710632,..,..,..,..,..,..,..,..,2.66399002075195,2.94356989860535,3.07756996154785,3.69745993614197,..,3.16440010070801,2.92463994026184,2.89222002029419,2.93517994880676,2.46983003616333,2.32806992530823,2.42579007148743,2.48517990112305,2.58282995223999,2.53777003288269,..,..,..,..,2.66454243659973,2.8305230140686,3.3012809753418,3.9638409614563,3.85502767562866,3.40748643875122,3.85829043388367,3.87249755859375,3.57960081100464,3.62368631362915
Philippines,PHL,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.132630005478859,0.125269994139671,..,0.106919996440411,..,0.104979999363422,..,0.109010003507137,..,0.112219996750355,..,0.132070004940033,..,0.156829997897148,..,..,0.322219997644424,..,..,..,..,..
Philippines,PHL,"Population, total",SP.POP.TOTL,28486871,29342411,30185979,31043711,31916622,32805538,33704749,34616857,35544973,36477170,37435586,38421746,39412479,40406234,41388324,42394433,43474370,44646518,45890739,47154232,48419546,49679330,50938522,52219685,53514959,54812660,56109838,57415175,58755923,60127343,61558898,63039751,64543525,66083321,67650283,69250468,70944969,72718837,74491918,76249064,77958223,79626086,81285572,82942837,84607501,86261250,87901835,89561377,91252326,92946951,94636700,96337913,98032317,99700107,101325201,103031365,104875266,106738501,108568836,110380804,112190977,113880328,115559009,117337368
Poland,POL,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1731.2095094382,2235.54108862522,2459.02068468253,2497.13055936127,2874.83163555069,3686.84514580278,4147.46550145483,4123.14567666725,4518.10822630174,4398.07217426732,4501.47996121234,4991.24435799511,5207.129304207,5701.63886301914,6681.30975087388,8021.54789037388,9035.53275810927,11254.3140875349,13995.7811598115,11525.9007370991,12504.2501856093,13776.3883624327,13010.7555868425,13558.3411314221,14181.9486817352,12560.051419682,12378.8128106111,13815.501164767,15504.5075062692,15700.0135796738,15816.819050319,18050.2778862996,18732.4977273198,22112.861574706
Poland,POL,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.89144992828369,4.1879301071167,4.1827597618103,..,4.33025979995728,6.25738000869751,..,4.94200992584229,4.59181976318359,4.9839301109314,5.31902980804443,5.38735008239746,5.32449007034302,5.35557985305786,5.42574977874756,5.20765018463135,4.86874008178711,5.04239988327026,4.98976993560791,5.10705995559692,4.8610200881958,4.86159992218018,5.021240234375,4.9665699005127,4.81700992584229,4.6591100692749,4.57464981079102,4.60506010055542,4.67881011962891,4.85265016555786,4.67303991317749,..,..
Poland,POL,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.639370024204254,0.643149971961975,0.659709990024567,0.6805499792099,0.640779972076416,0.6215900182724,0.556749999523163,0.538060009479523,0.552500009536743,0.562780022621155,0.55102002620697,0.561930000782013,0.599439978599548,0.661059975624084,0.726189970970154,0.752210021018982,0.889970004558563,0.884829998016357,0.950760006904602,1.00423002243042,0.968209981918335,1.03785002231598,1.20609998703003,1.32334995269775,1.38608002662659,1.43585002422333,..,..
Poland,POL,"Population, total",SP.POP.TOTL,29637450,29964000,30308500,30712000,31139450,31444950,31681000,31987155,32294655,32548300,32664300,32783500,33055650,33357200,33678899,34015199,34356300,34689050,34965600,35247217,35574150,35898587,36230481,36571808,36904134,37201885,37456119,37668045,37824487,37961529,38110782,38246193,38363667,38461408,38542652,38594998,38624370,38649660,38663481,38660271,38258629,38248076,38230364,38204570,38182222,38165445,38141267,38120560,38125759,38151603,38042794,38063255,38063164,38040196,38011735,37986412,37970087,37974826,37974750,37965475,37899070,37747124,36821749,36685849
Portugal,PRT,GDP per capita (current US$),NY.GDP.PCAP.CD,376.976430250874,400.223162057827,426.49433629823,452.280291618213,490.207385856289,544.71961987576,601.289222261876,676.386669887118,751.947085624465,832.130682107245,934.082156096117,1064.53771257341,1302.2662677393,1747.98904060266,2000.41824574682,2127.6375072593,2173.28393425975,2267.37100319478,2457.31321644599,2755.6246177008,3368.36666940279,3245.97521367748,3079.94956634271,2735.49106580047,2522.74747620658,2705.19300197317,3861.9484333688,4803.86609546941,5623.69699982123,6056.38102771889,7884.61798756332,8958.9853330247,10810.5665079626,9534.6563637308,9977.31990905771,11781.3618502221,12185.0914010629,11575.5071124358,12199.206385024,12475.2917701476,11526.3720667968,11734.7649743954,12936.6928204482,15797.7821340276,18064.1580932987,18780.12751241,19839.4540499032,22811.0564844365,24949.0413566739,23151.2154130712,22520.6423124045,23217.2954965207,20563.7136012629,21653.1959752225,22103.7009703321,19250.1065376852,19991.9724878805,21490.429863104,23562.5545228191,23330.817288932,22242.406417972,24661.1664874576,24515.2657495716,27275.1115544691
Portugal,PRT,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,1.63391995429993,1.93535995483398,3.06245994567871,3.07873010635376,..,2.90048003196716,2.69930005073547,3.06743001937866,3.18575000762939,3.32909989356995,3.23281002044678,3.14253997802734,3.26249003410339,3.04924988746643,3.15797996520996,3.38753008842468,3.47523999214172,3.56972002983093,4.07133007049561,4.33747005462646,4.84095001220703,4.67129993438721,4.61330986022949,5.065110206604,..,..,5.0468602180481,5.16384983062744,5.33713006973267,5.25871992111206,5.28152990341187,5.04638004302979,5.07394981384277,4.90767002105713,4.92147016525269,4.69609022140503,5.56314992904663,5.41248989105225,5.12333011627197,4.94940996170044,5.2709698677063,5.12400007247925,4.88554000854492,4.7709059715271,5.0156102180481,4.67515993118286,4.63002014160156,4.87656021118164,4.78316020965576,..,..
Portugal,PRT,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.549499988555908,0.563740015029907,0.624859988689423,0.681209981441498,0.721560001373291,0.764819979667664,0.721830010414124,0.698019981384277,0.729300022125244,0.757550001144409,0.954479992389679,1.12416994571686,1.44334995746613,1.58001005649567,1.53529000282288,1.4574099779129,1.37861001491547,1.32467997074127,1.28991997241974,1.24329996109009,1.28075003623962,1.3192800283432,1.3495500087738,1.39561998844147,1.61391997337341,1.6807199716568,1.72783005237579,..
Portugal,PRT,"Population, total",SP.POP.TOTL,8857716,8929316,8993985,9030355,9035365,8998595,8930990,8874520,8836650,8757705,8680431,8643756,8630430,8633100,8754365,9093470,9355810,9455675,9558250,9661265,9766312,9851362,9911771,9957865,9996232,10023613,10032734,10030031,10019610,10005000,9983218,9960235,9952494,9964675,9991525,10026176,10063945,10108977,10160196,10217828,10289898,10362722,10419631,10458821,10483861,10503330,10522288,10542964,10558177,10568247,10573100,10557560,10514844,10457295,10401062,10358076,10325452,10300300,10283822,10286263,10297081,10361831,10409704,10525347
Puerto Rico,PRI,GDP per capita (current US$),NY.GDP.PCAP.CD,717.514843087362,777.215027407341,854.74480496849,931.751665981242,1006.43444609497,1110.83269082498,1207.81182440348,1335.27411162524,1480.69317642251,1661.86688523369,1852.35467255335,2044.31990558216,2246.4767135113,2432.41421904928,2614.50094053038,2738.24315297261,2946.46195251152,3208.77135614128,3567.7526290007,4024.50942019287,4502.8384279476,4920.72293674859,5115.00851423346,5217.72272856039,5730.11700890201,6008.05448623038,6455.18446107614,6980.49014338219,7595.44465611829,8033.08944133042,8652.50749222505,9064.01851711486,9659.33889995916,10212.2767630564,10876.4188239898,11579.1849969985,12173.163688986,12817.6449621352,14304.4049868015,15220.9913420267,16192.1269719638,18123.1987019918,18731.4593897378,19557.1202492358,20988.9923326534,21959.322696986,22935.9411586313,23664.8823485096,24898.3345857045,25768.7258883384,26435.74878578,27278.8830499205,27944.7338937424,28513.1657351067,28981.4573305866,29763.4883013861,30627.1634017011,31108.7527508912,31615.0667918433,32916.866800639,31427.4291136799,32619.250416757,35268.0791015719,36779.0594913858
Puerto Rico,PRI,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,7.2505202293396,7.21458005905151,6.47992992401123,7.28690004348755,6.22974014282227,7.14049005508423,6.38756990432739,6.68102979660034,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.48108005523682,6.07265996932983,..,..,..,..,..,..,..,..,..
Puerto Rico,PRI,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.451310008764267,..,..,..,0.438589990139008,..,0.428829997777939,..,..,..,..,..,..,..,..
Puerto Rico,PRI,"Population, total",SP.POP.TOTL,2358000,2399722,2450322,2504530,2554066,2594000,2624995,2645674,2662064,2684150,2718000,2762190,2817256,2878786,2939299,2994000,3043854,3088690,3129421,3168088,3206000,3242552,3277453,3311138,3344190,3377000,3409554,3441850,3473898,3505650,3537000,3562110,3585176,3615497,3649237,3683103,3724655,3759430,3781101,3800081,3810605,3818774,3823701,3826095,3826878,3821362,3805214,3782995,3760866,3740410,3721525,3678732,3634488,3593077,3534874,3473232,3406672,3325286,3193354,3193694,3281557,3262693,3220113,3205691
Qatar,QAT,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,2557.40169474102,2912.95835728537,3439.86369087288,4848.62985068047,13393.2884591707,12883.1753296029,15566.0172838432,15923.9915919686,16632.1889990349,21634.6209857832,28218.292527713,29371.4669135509,24301.0518421977,19571.8082023286,19252.172559164,16818.3510338263,13216.457990389,13705.4656026902,14650.7442409826,15197.8750981787,16664.8314327886,15079.3594623197,16223.7800763357,14724.2591753497,14728.7820222192,15797.6910390559,17116.832559522,20519.4093535576,17651.5455802225,20207.2255889136,27494.7713320186,25836.2707926738,27151.032498866,31440.2207124561,40792.2764702117,52468.4456475056,59978.86120736,64706.9899026035,79811.5977371757,60733.9817002272,73021.3097525035,92992.9971307452,98041.3622380894,97630.8255152088,93126.1494633822,66984.9102002396,58467.2355711087,59407.6980498883,66264.081168209,62827.3969554767,52315.6600806222,66858.7417247523,87480.4197119462,..
Qatar,QAT,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,3.00027990341187,2.69144010543823,2.86783003807068,..,..,1.74697005748749,1.97005999088287,2.77696990966797,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.57767009735107,4.34530019760132,3.72598004341125,3.20019006729126,3.84656000137329,3.37393999099731,3.46258997917175,3.97187995910645,..,..,4.22755002975464,3.41315007209778,4.53965997695923,4.01223993301392,3.50744009017944,4.07384014129639,3.60535001754761,..,..,2.96745991706848,..,2.80378007888794,3.2336699962616,..,..,..
Qatar,QAT,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.47859999537468,..,..,0.518830001354218,..,..,0.531289994716644,..,..,0.680779993534088,..,..
Qatar,QAT,"Population, total",SP.POP.TOTL,36385,40111,45123,50950,57531,64843,73102,82517,93022,104517,118007,133096,148338,163734,179299,195043,210990,227177,243624,260368,277450,294887,312608,330454,348241,365868,382328,397391,412142,426896,441675,456486,471293,486041,500683,515133,529265,550591,580997,613302,645937,678831,713186,748525,777943,848710,1015060,1231893,1444277,1610274,1713504,1804171,1905660,2035501,2214465,2414573,2595166,2711755,2766732,2807235,2760385,2688235,2695122,2716391
Romania,ROU,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1658.75873899995,1753.19285632198,1789.64455528113,1648.48522974542,1254.3124421298,1102.10378473246,1158.05632799712,1323.03237766927,1650.04922365201,1633.01064354117,1577.33656023974,1852.5549693339,1599.90622808339,1659.92904910528,1825.19299373184,2119.85509684554,2679.40626016154,3494.99056448955,4618.00350802913,5757.53127301178,8360.33775916596,10435.2179803541,8548.04859012993,8397.80917311457,9560.15942530942,8930.72991164974,9497.20647561211,10031.3421526698,8976.9544892648,9404.38125929526,10727.9708633184,12494.4235789649,12957.9991142218,13047.4566563993,14946.624968678,15692.3071700143,18419.4187120644
Romania,ROU,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.24121999740601,..,..,..,2.86862993240356,3.26628994941711,3.5041298866272,3.54397010803223,3.31273007392883,3.50039005279541,4.30650997161865,4.14953994750977,4.0971999168396,4.00213003158569,3.41717004776001,2.91375994682312,2.82322001457214,3.06800007820129,3.12508010864258,3.10695004463196,3.02559995651245,3.11820006370544,3.31918001174927,3.56695008277893,3.58926010131836,3.32452988624573,..,..
Romania,ROU,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.674719989299774,0.574509978294373,0.495409995317459,0.398319989442825,0.36625999212265,0.391290009021759,0.37720999121666,0.39708000421524,0.389420002698898,0.412620007991791,0.456820011138916,0.51147997379303,0.552150011062622,0.443949997425079,0.44666001200676,0.474590003490448,0.462399989366531,0.390240013599396,0.382079988718033,0.487960010766983,0.488640010356903,0.506929993629456,0.49728998541832,0.476159989833832,0.465380012989044,0.473019987344742,..,..
Romania,ROU,"Population, total",SP.POP.TOTL,18406905,18555250,18676550,18797850,18919126,19031576,19215450,19534242,19799831,20009141,20250398,20461567,20657957,20835681,21029429,21293583,21551634,21756096,21951464,22090488,22207282,22353070,22475741,22560478,22640547,22732999,22836841,22949430,23057662,23161458,23201835,23001155,22794284,22763280,22730211,22684270,22619004,22553978,22507344,22472040,22442971,22131970,21730496,21574326,21451748,21319685,21193760,20882982,20537875,20367487,20246871,20147528,20058035,19983693,19908979,19815616,19702267,19588715,19473970,19371648,19265250,19122059,19047009,19056116
Russian Federation,RUS,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3778.01977539063,3429.64990234375,3494.06323242188,3490.45239257813,3098.802734375,2930.67016601563,2662.10400390625,2665.77978515625,2643.92919921875,2737.57202148438,1834.86181640625,1330.75720214844,1771.59411621094,2100.3525390625,2377.52954101563,2975.123046875,4102.36474609375,5323.455078125,6920.19970703125,9101.2392578125,11635.2841796875,8562.82421875,10674.990234375,14305.33203125,15401.8515625,15941.4482421875,14055.47265625,9277.7138671875,8663.158203125,10658.9130859375,11211.8876953125,11447.701171875,10108.3271484375,12521.5224609375,15445.2421875,13817.0458984375
Russian Federation,RUS,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.93979001045227,3.10601997375488,3.83502006530762,3.67853999137878,3.54786992073059,3.77192997932434,3.86626005172729,..,4.10174989700317,4.47064161300659,3.8476243019104,3.71261262893677,3.79310011863708,3.76382994651794,4.01387977600098,3.83402991294861,3.76044011116028,4.68990993499756,4.67819976806641,3.69561433792114,4.01641845703125,3.99480700492859,4.05402755737305,..
Russian Federation,RUS,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.965919971466064,1.04374003410339,0.953830003738403,0.996230006217957,1.04982995986938,1.17693996429443,1.24652004241943,1.28603005409241,1.15132999420166,1.06797003746033,1.07293999195099,1.11610996723175,1.04435002803802,1.2519199848175,1.13020002841949,1.01545000076294,1.02766001224518,1.02732002735138,1.07240998744965,1.10084998607635,1.10238003730774,1.10967004299164,0.990019977092743,1.03531002998352,1.09098994731903,0.961969971656799,0.935840010643005,..
